time,susceptible,exposed,vaccinatedD1,vaccinatedD2,infected,recovered,new_exposed,new_infected,new_recovered,deaths,error
331,0.0,0.004941661085671941,0.0,0.300812308035926,0.0042792073832607835,0.6590699209219859,0.0004036480364036709,0.0004543731396450656,0.00048565586246635006,0.030897171671846257,1.0000002690986909
332,0.0,0.0048945688147581795,0.0,0.3004104764156862,0.0042276077092738475,0.659549320239888,0.0004014952468761847,0.00044912571517181785,0.0004794665925748271,0.030918295919084713,1.0000002690986909
333,0.0,0.004848956586644564,0.0,0.3000114030570284,0.004178631747523536,0.6600218575411713,0.00039893880931229475,0.00044455103742590955,0.0004723354772650289,0.03093935289165044,1.0000002018240182
334,0.0,0.004813973756822913,0.0,0.2996051313083881,0.004133759540809994,0.660487196452472,0.00040627174864029476,0.00044112002911647836,0.00046554073531890046,0.030959871666834293,0.9999999327253274
335,0.0,0.004778923652328528,0.0,0.2992035687868392,0.004090703750260269,0.6609462115445357,0.0004015625215489186,0.0004365453513705701,0.0004592169160819096,0.03098045771669088,0.9999998654506546
336,0.0,0.004743940822506876,0.0,0.2988066482177089,0.0040485898051288195,0.6613993737400715,0.0003967860197848085,0.00043170157493372605,0.00045349856889952426,0.031000841942529264,0.9999993945279454
337,0.0,0.004709361640721628,0.0,0.2984146386996882,0.00400647585999737,0.6618482976312251,0.00039227861671163415,0.0004269250731696159,0.0004486547924626802,0.03102102434434945,0.9999997981759817
338,0.0,0.00467579157902739,0.0,0.2980251183445587,0.003965303760284195,0.6622924450206147,0.0003894530804568085,0.0004228213181328453,0.00044408011471677196,0.03104087037280596,0.999999529077291
339,0.0,0.004640337826496601,0.0,0.29763997084315685,0.0039269571968258464,0.6627320177322582,0.00038494567738363414,0.0004208030779508269,0.0004393708876253958,0.03106091822528068,1.0000002018240182
340,0.0,0.004603605855183867,0.0,0.2972575816033371,0.0038919743670041947,0.663166477568774,0.00038252378916521214,0.0004192557604779462,0.00043479620987948753,0.031079956957664384,0.9999995963519636
341,0.0,0.0045665375105074625,0.0,0.2968790270198632,0.0038580006572735527,0.6635965645515621,0.0003786218581466433,0.0004154883788048453,0.0004301542574608453,0.031099668436775432,0.9999997981759818
342,0.0,0.004529670989849261,0.0,0.2965041052687169,0.0038250360676339193,0.6640223459552953,0.00037478720180080845,0.00041172099713174433,0.0004259159530786068,0.031118707169159137,0.9999998654506544
343,0.0,0.004493611765263867,0.0,0.296132883624571,0.003791264181921479,0.6644442254280098,0.0003710198201277075,0.0004071463193858361,0.00042187947271457,0.03113767862687011,0.9999996636266363
344,0.0,0.004464818205333738,0.0,0.2957588364441703,0.003758232317609112,0.6648618665963422,0.0003743162790916708,0.0004034462123854691,0.00041770844300506544,0.031156515535235615,1.0000002690986909
345,0.0,0.004441473893895059,0.0,0.29538351104498756,0.003725267727969479,0.6652752021856195,0.0003755944978736158,0.00039880425996682687,0.0004131337652591572,0.03117521789425565,1.0000006727467272
346,0.0,0.004416582264983499,0.0,0.295011953027478,0.0036940522798209283,0.665683963097151,0.00037175984152778093,0.00039651692109387275,0.0004091645595678544,0.03119365115458475,1.0000002018240182
347,0.0,0.004391421537381004,0.0,0.29464362419425966,0.003663509578399717,0.6660894275497186,0.0003683288332183497,0.0003933550114753773,0.00040559900191295534,0.031211949865568384,0.9999999327253274
348,0.0,0.00435946606783238,0.0,0.2942788609186962,0.0036388870481790935,0.6664922682900494,0.00036449417687251483,0.0003963150970756709,0.0004027734656581296,0.03123011402720655,0.9999995963519636
349,0.0,0.004329461563793041,0.0,0.2939172595527513,0.0036126499258128547,0.6668926871421618,0.000361803189963157,0.00039187496867523053,0.0004002170280942397,0.031248412738190182,1.000000470922709
350,0.0,0.004299053411717297,0.0,0.2935584837230611,0.003586278254101148,0.6672895404366194,0.0003589103790355974,0.00038851123503853325,0.0003971223931484782,0.03126624052646468,0.9999995963519636
351,0.0,0.0042693180063688935,0.0,0.2932029370776622,0.003560512054444047,0.6676830299974402,0.00035568119474436804,0.0003856184241109736,0.0003934895608208452,0.03128406831473918,0.9999998654506544
352,0.0,0.00423857348092948,0.0,0.2928499468698272,0.0035368313696416986,0.6680728194512606,0.0003527883838168084,0.0003836674586016892,0.0003897894538204782,0.031301828828340934,1.0
353,0.0,0.00420890535025381,0.0,0.2924997149235743,0.003513016135493882,0.6684586396993899,0.00034996284756198267,0.0003797655275831204,0.0003860893468201112,0.03131945479259723,0.9999997309013091
354,0.0,0.004179102670232673,0.0,0.2921523085135762,0.0034904791201280103,0.6688412307632278,0.00034727186065262487,0.0003772763646919644,0.0003825910638379461,0.03133674438348985,0.9999998654506546
355,0.0,0.004150040011611608,0.0,0.29180732399179654,0.003467202083362065,0.6692210635654836,0.0003451190711251386,0.0003738453563825332,0.0003796309782376525,0.03135410124905521,0.9999997309013091
356,0.0,0.004122053747754287,0.0,0.29146496318225346,0.0034425795531414414,0.6695986763035393,0.0003425626335612487,0.0003706161720913038,0.00037781456207383596,0.0313715253892933,0.9999997981759817
357,0.0,0.004094807505297039,0.0,0.291125495183638,0.003415938782738799,0.669975279921504,0.0003395352732882212,0.0003669833397636708,0.00037673816731009286,0.031388680430840456,1.0000002018240184
358,0.0,0.004063659331821223,0.0,0.2907887854466046,0.0033921235485909825,0.6703497307499411,0.0003367097370333955,0.00036765608649101027,0.00037451810310987264,0.031405364549678474,0.9999996636266363
359,0.0,0.0040309638408725255,0.0,0.29045395940040775,0.003370864752007056,0.6707218942395052,0.00033462422217864316,0.00036738698780007447,0.0003719616655459827,0.0314222504925347,0.9999999327253272
360,0.0,0.003999613843378507,0.0,0.2901212861437384,0.0033487313846775877,0.6710910303687964,0.00033247143265115696,0.0003638887048179093,0.000369203403963891,0.03143913643539092,0.9999997981759817
361,0.0,0.003969272965975498,0.0,0.28979143842332383,0.0033266652920208536,0.6714574082365055,0.00033052046714187255,0.00036072679519941393,0.0003665124170545332,0.0314557532795562,1.000000538197382
362,0.0,0.003939672109972562,0.0,0.289462936196364,0.0033038591779640464,0.6718210278426324,0.00032789675490524866,0.00035763216025365245,0.0003638214301451754,0.031472302849048756,0.9999997981759817
363,0.0,0.003910273077987828,0.0,0.2891377304283681,0.0032816585359618446,0.6721818891871774,0.00032560941603229453,0.0003548738986715607,0.0003605249711812121,0.03148871786919583,1.0000002690986909
364,0.0,0.0038818158914213693,0.0,0.28881440835120875,0.0032596597179778445,0.6725389158753764,0.00032338935183207437,0.00035198108774400105,0.00035769943492638636,0.03150486379065198,0.9999996636266364
365,0.0,0.003855982417091534,0.0,0.2884910189993767,0.0032379299986847803,0.6728941934220843,0.0003233220771593404,0.0003491555514891753,0.00035500844801702856,0.031521144261453596,1.0000002690986909
366,0.0,0.003830350766779901,0.0,0.2881699169864176,0.0032155275326643763,0.6732467127072101,0.0003210347382863863,0.00034633001523434964,0.00035258655979860656,0.031537290182909745,0.9999997981759817
367,0.0,0.0038051227645046716,0.0,0.28785137141102235,0.0031922504958984315,0.6735980210482269,0.0003185455753952303,0.0003438408523431937,0.0003514428903621295,0.03155336882969316,1.0000001345493454
368,0.0,0.003777674698029222,0.0,0.2875377368867367,0.0031674934163323397,0.6739481184451344,0.0003139036229765881,0.0003412171401065698,0.00034976102354378083,0.03156917837778563,1.0000002018240182
369,0.0,0.0037496211594991668,0.0,0.2872266588000149,0.0031432072594753855,0.6742954575804597,0.00031107808672176237,0.0003387279772154138,0.0003478773327072304,0.031584786101859906,0.9999997309013091
370,0.0,0.0037218367196600478,0.0,0.28691806987618435,0.0031186520039274955,0.6746405093769121,0.00030845437448513854,0.00033637336366972574,0.0003451863457978726,0.031600595649952386,0.9999996636266364
371,0.0,0.0036935140824390566,0.0,0.2866123064886085,0.0030951058684706148,0.6749830047358006,0.0003058979369212486,0.00033422057414223954,0.00034215898552484507,0.031615934275335725,0.9999998654506546
372,0.0,0.0036715152644550566,0.0,0.2863028429940324,0.0030720979303956054,0.675322472734416,0.0003095980439216156,0.0003316641365783496,0.0003394007239427533,0.031631407450064535,1.0000003363733636
373,0.0,0.0036497182704892583,0.0,0.2859949268169291,0.0030496281897024677,0.675659317020795,0.000307848902430533,0.0003295786217235973,0.00033637336366972574,0.03164654425142967,1.0000001345493454
374,0.0,0.0036277867271779923,0.0,0.28568916342935335,0.0030278311957366694,0.6759932012215735,0.0003055615635575789,0.0003270894588324413,0.0003340187501240377,0.03166168105279481,0.9999996636266363
375,0.0,0.0036063933812485976,0.0,0.28538595647934145,0.003006034201770871,0.676324596259461,0.00030300512599368897,0.0003249366693049551,0.00033146231256014777,0.03167654875546901,0.9999995290772908
376,0.0,0.0035850000353192034,0.0,0.2850855750655844,0.002984304482477807,0.6766536366838026,0.0003006505124480009,0.0003221111330501294,0.00032890587499625785,0.031691685556834145,1.0000002018240182
377,0.0,0.0035652885562081574,0.0,0.28478546275051825,0.0029625747631847428,0.6769801206705804,0.00030017958973886324,0.0003199583435226431,0.00032648398677783585,0.03170641871016288,0.9999998654506544
378,0.0,0.00354503887971524,0.0,0.28448757049965234,0.0029417868893099534,0.6773039809451217,0.00029762315217497337,0.0003182764767042945,0.0003240620985594138,0.03172135368750982,0.9999997309013091
379,0.0,0.00352270368836757,0.0,0.28419223468635035,0.002922949980944449,0.6776260248034991,0.000295537637320221,0.00031760372997695504,0.0003219765837046615,0.031735952291493084,0.9999998654506546
380,0.0,0.003500233947674432,0.0,0.2838986480145394,0.0029048530939790175,0.6779456467736581,0.00029345212246546874,0.00031585458848587246,0.00031982379417717525,0.03175048362080361,0.9999998654506546
381,0.0,0.003474535022690065,0.0,0.2836108469645836,0.0028865543829953845,0.678263250503635,0.00028827197266495497,0.00031370179895838626,0.0003172673566132853,0.03176488040076868,1.0000000672746727
382,0.0,0.0034507197885422485,0.0,0.28332472778144613,0.0028671120025752744,0.678578566894739,0.00028598463379200085,0.0003100016919580193,0.0003151145670857991,0.03177907535671554,1.0000002018240182
383,0.0,0.003426971829067166,0.0,0.2830407613878361,0.002847871446173366,0.6788913268482791,0.00028389911893724856,0.0003076470784123312,0.00031282722821284495,0.03179340486200787,1.0000003363733636
384,0.0,0.0034032238695920836,0.0,0.2827592168824446,0.00282849634042599,0.6792017321882735,0.00028154450539156047,0.00030542701421211097,0.00031047261466715686,0.03180726344459107,0.9999999327253272
385,0.0,0.003379610459462469,0.0,0.28247955606788955,0.002808986685333146,0.6795102538374315,0.00027959353988227606,0.00030307240066642293,0.00030838709981240457,0.03182152567521066,0.9999999327253273
386,0.0,0.0033525660410234225,0.0,0.28220218259220753,0.0027936480599498065,0.6798162190490254,0.00027737347568205584,0.00030441789412110183,0.0003062343102849183,0.031835586081812056,1.0000002018240182
387,0.0,0.0033258579959480465,0.0,0.2819263564339983,0.0027774348638209254,0.6801211078658557,0.0002757588835364412,0.0003022651045936156,0.0003045524434665697,0.031849579213740715,1.0000003363733636
388,0.0,0.0033001590709636794,0.0,0.28165194304391655,0.002759808899564632,0.6804241129918494,0.0002740097420453586,0.00029984321637519353,0.0003032069500118908,0.031863235972305705,0.9999992599785998
389,0.0,0.003275065618033918,0.0,0.28137995154205325,0.002741846561944669,0.6807256380750428,0.00027226060055427604,0.00029708495479310176,0.00030139053384807427,0.0318768927308707,0.9999993945279454
390,0.0,0.0032474157275402663,0.0,0.28111287109129945,0.0027238842243247053,0.6810252794673999,0.0002671477254264962,0.0002948648905928816,0.0002995068430115238,0.03189054948943569,1.0
391,0.0,0.0032190258156465416,0.0,0.28084774160605497,0.002706998281468485,0.6813224316968657,0.0002650622105717439,0.00029372122115640454,0.00029708495479310176,0.031904138973327945,1.0000003363733636
392,0.0,0.0031911068264619544,0.0,0.2805845630863198,0.002689977789266797,0.6816168256647495,0.0002634476184261292,0.00029136660761071645,0.0002944612425564779,0.031917593907874735,1.0000000672746727
393,0.0,0.0031637260346592385,0.0,0.28032273006003927,0.0026731591210833105,0.6819093359417966,0.00026156392758957875,0.0002888774447195605,0.0002925102770471935,0.03193098156774879,0.9999999327253272
394,0.0,0.0031383634830385414,0.0,0.2800606279350678,0.0026560040795361546,0.6822003661760437,0.0002617657516077806,0.0002871283032284779,0.0002909629595743128,0.031944032854259174,0.9999993945279454
395,0.0,0.003115422819636266,0.0,0.2798008804236421,0.002635888952388705,0.682490320015527,0.000260016610116698,0.00028302454819170724,0.00029002111415603755,0.03195742051413323,0.9999999327253273
396,0.0,0.0030926839802521925,0.0,0.2795431511523983,0.002614697430477512,0.6827789956362283,0.00025786382058921176,0.00028060265997328524,0.0002886083460286247,0.031970404525970886,0.9999999327253272
397,0.0,0.003069945140868119,0.0,0.2792873728466639,0.002593775007257255,0.6830656530167477,0.00025584558040719343,0.00027838259577306503,0.00028665738051934027,0.031983523087154,1.0000002690986909
398,0.0,0.0030471390268113118,0.0,0.2790343528025115,0.0025723143866551268,0.6833500230583941,0.00025355824153423925,0.00027596070755464303,0.0002844373163191201,0.031996170725627986,1.0
399,0.0,0.0030241310887363024,0.0,0.27878301462517746,0.0025510555900712002,0.683632509409204,0.0002512036279885512,0.0002738751926998907,0.00028255362548256966,0.0320090874627929,0.9999997981759817
400,0.0,0.0030011231506612934,0.0,0.2785339637867164,0.0025299313428327414,0.6839127756958135,0.0002488490144428631,0.0002721260512088081,0.0002802662866096155,0.03202166782659415,0.9999994618026181
401,0.0,0.0029773079165134764,0.0,0.27828773848451016,0.0025093452929761543,0.6841916964889685,0.0002466962249153769,0.0002707132830813953,0.00027838259577306503,0.032034584563759065,1.0000006727467272
402,0.0,0.0029528199356383205,0.0,0.2780431950491223,0.0024892301658287048,0.6844679935698867,0.0002445434353878906,0.00026889686691757876,0.0002764316302637806,0.03204696310354211,1.0000002018240182
403,0.0,0.002927995581399495,0.0,0.27780066985391644,0.0024697877854085943,0.6847419360372594,0.00024232337118767043,0.0002670131760810283,0.0002740097420453586,0.03205920709397969,0.9999995963519636
404,0.0,0.0029051894673426874,0.0,0.27756056654692896,0.0024493362848974753,0.6850130529683772,0.00024010330698745025,0.0002633130690806613,0.0002713187551360008,0.03207151835909,0.9999996636266364
405,0.0,0.002882248803940412,0.0,0.2773226833041417,0.002429490256440961,0.6852816807366039,0.0002380850668054319,0.00026095845553497323,0.000268627768226643,0.03208369507485485,0.9999997981759818
406,0.0,0.002859106316519935,0.0,0.2770867510268638,0.002410316974711787,0.6855482902646485,0.0002358650026052117,0.0002590747646984228,0.00026634042935368883,0.03209560269192876,1.0000000672746727
407,0.0,0.002835896554426724,0.0,0.27685276971509515,0.0023912782423280805,0.6858124106298019,0.00023384676242319336,0.0002573256232073402,0.00026412036515346867,0.03210771213302086,1.0000000672746727
408,0.0,0.002811475848224302,0.0,0.27662087391818124,0.0023737195527445206,0.6860745127547734,0.00023189579691390894,0.0002562492284435971,0.0002622366743169182,0.03211961975009477,1.0000002018240182
409,0.0,0.002786987867349146,0.0,0.2763907272627584,0.002355824489797291,0.6863350002875992,0.00023028120476829427,0.0002542982629343127,0.0002602857088076338,0.032131527367168684,1.0000000672746727
410,0.0,0.0027629035345103936,0.0,0.27616232974882665,0.002337929426850062,0.686593738678934,0.00022819568991354195,0.00025214547340682644,0.0002586711166620191,0.03214309861087892,1.0
411,0.0,0.002739021025689843,0.0,0.2759360850244224,0.0023196307158664287,0.6868505261047595,0.00022624472440425754,0.00025019450789754203,0.00025665287648000073,0.032154804403934624,1.0000000672746727
412,0.0,0.00271560943957843,0.0,0.2757115894415092,0.002301197455537328,0.6871053625650756,0.00022456285758590893,0.0002479071690245879,0.00025470191097071637,0.032166173823626666,0.9999999327253272
413,0.0,0.002692466952157953,0.0,0.2754890448241053,0.0022833023925900985,0.6873574407638098,0.0002224773427311566,0.00024575437949710165,0.0002522800227522943,0.032177677792664165,0.9999999327253273
414,0.0,0.0026696608381011453,0.0,0.27526858572155616,0.002265676428333805,0.6876072316236709,0.0002206609265673401,0.0002434670406241475,0.00025026178257027594,0.032189114487028936,1.0000002690986909
415,0.0,0.00264705654806254,0.0,0.27504967393647994,0.0022475795413683737,0.6878552060673682,0.00021891178507625752,0.00024131425109666125,0.0002483108170609916,0.03220034935737551,0.9999998654506546
416,0.0,0.0026239140606420627,0.0,0.27483352041298575,0.0022294153797302084,0.6881019695669564,0.00021595169947596395,0.00023922873624190896,0.0002462925768789732,0.03221165150239481,1.0000004709227093
417,0.0,0.0025997624531305763,0.0,0.27462025970041914,0.002210645746037438,0.6883466475516896,0.00021312616322113824,0.0002372104960598906,0.00024474525940609246,0.032222617274050444,0.9999999327253272
418,0.0,0.002575476296273622,0.0,0.2744090845027073,0.002191741562999199,0.6885899800429683,0.0002111079230391199,0.00023505770653240436,0.00024326521660594566,0.032233515771033346,0.9999997981759818
419,0.0,0.0025516610621258056,0.0,0.27419986027050475,0.0021729719293064284,0.6888308906460285,0.00020935878154803732,0.00023324129036858784,0.0002412469764239273,0.03224441426801624,0.9999997981759818
420,0.0,0.002527845827977989,0.0,0.2739922506304478,0.002154000471595456,0.6890703884809615,0.0002074078160387529,0.0002312230501865695,0.0002392960109146429,0.032255245490326406,0.9999997309013091
421,0.0,0.0025053760872848514,0.0,0.2737854482864636,0.002135365387248153,0.689307666251694,0.0002068023439841474,0.00022913753533181718,0.00023727777073262454,0.03226587488861837,0.9999997309013091
422,0.0,0.0024829736212644477,0.0,0.273580529633316,0.0021165957535553824,0.6895430603315902,0.0002050532024930648,0.00022711929514979883,0.0002352595305506062,0.03227650428691033,0.9999996636266363
423,0.0,0.0024609748032804477,0.0,0.2733778983190414,0.0020982970425717493,0.6897760325232678,0.0002029004129655786,0.00022496650562231257,0.00023310674102311994,0.032287066410529565,1.0000002690986909
424,0.0,0.0024388414359509795,0.0,0.2731768143222396,0.00208006560626085,0.6900067173760724,0.00020081489811082627,0.00022321736413123003,0.00023115577551383553,0.032297493984803326,0.9999999327253272
425,0.0,0.0024169771673124476,0.0,0.2729778158402926,0.0020616323459317493,0.6902356530873861,0.00019899848194700976,0.00022099729993100984,0.00022913753533181718,0.03230798883374982,1.0000000672746727
426,0.0,0.0023951128986739153,0.0,0.2727805664998367,0.002043535458966318,0.6904627051078631,0.00019731661512866112,0.00021911360909445936,0.00022698474580433095,0.03231794548531444,0.9999998654506543
427,0.0,0.0023728449819989793,0.0,0.2725851335755446,0.002025438572000887,0.6906880079868492,0.0001953656496193767,0.00021722991825790888,0.0002253028789859823,0.032328305784915475,0.9999997309013091
428,0.0,0.0023509134386877134,0.0,0.27239185344077993,0.002007879882417327,0.6909109562522895,0.00019341468411009232,0.00021548077676682633,0.00022281371609482635,0.032338262436480095,0.9999998654506546
429,0.0,0.0023288473460309793,0.0,0.27219991879947003,0.001990724840870171,0.6911322899255842,0.00019180009196447762,0.00021373163527574376,0.00022106457460374377,0.03234821908804472,1.0
430,0.0,0.0023076558241197868,0.0,0.2720102042223603,0.001972426129886538,0.6913514708093513,0.0001899836758006611,0.00021151157107552357,0.0002191808837671933,0.03235824301428208,0.9999999999999999
431,0.0,0.002286800675572264,0.0,0.2718219696880507,0.0019541946935756386,0.691568768002282,0.00018809998496411066,0.00020895513351163364,0.00021736446760337678,0.03236793056715576,0.9999996636266364
432,0.0,0.0022658782523520067,0.0,0.27163568611925043,0.0019365014546466111,0.6917841142297033,0.00018621629412756018,0.0002069368933296153,0.00021541350209409237,0.032377483570683985,0.9999996636266364
433,0.0,0.0022452922024954196,0.0,0.2714514880653049,0.0019182027436629781,0.6919979804143245,0.0001846017019819455,0.0002050532024930648,0.00021326071256660612,0.03238730567290314,1.0000002690986909
434,0.0,0.0022248407019843,0.0,0.271268635504814,0.0019003749553884825,0.6922096265347455,0.00018258346179992715,0.00020316951165651436,0.00021130974705732173,0.03239685867643136,1.0000003363733636
435,0.0,0.0022037164547458413,0.0,0.27108773390983243,0.0018832871885140607,0.6924190525909663,0.00018063249629064274,0.0002020258422200373,0.000209762429584441,0.03240620985594138,0.9999999999999999
436,0.0,0.0021825249328346484,0.0,0.27090898510437833,0.0018661321469669045,0.6926269986043869,0.00017921972816322987,0.0002000748767107529,0.00020781146407515658,0.032415493760778666,1.0000001345493454
437,0.0,0.00216140068559619,0.0,0.2707313799683607,0.0018489771054197486,0.6928332627509892,0.0001772687626539455,0.00019825846054693637,0.00020612959725680794,0.03242491221496142,0.9999999327253274
438,0.0,0.0021410164597578042,0.0,0.27055565852317964,0.0018320238878907944,0.6930375086574094,0.00017565417050833078,0.00019630749503765196,0.0002041113570747896,0.03243406157045323,1.0000002690986909
439,0.0,0.0021197576631738777,0.0,0.27038182076883516,0.001815272494380042,0.6932394672249568,0.0001735686556535785,0.00019455835354656938,0.00020222766623823914,0.032443278200617785,0.9999995963519636
440,0.0,0.0020989025146263547,0.0,0.2702104721773818,0.0017989247489056935,0.6934398784750312,0.00017168496481702802,0.0001926746627100189,0.00020014215138348682,0.03245215845741867,1.0000003363733638
441,0.0,0.0020780473660788317,0.0,0.27004053635405584,0.0017827115527768126,0.6936378678368872,0.00016993582332594544,0.00019092552121893633,0.00019805663652873454,0.03246103871421954,1.0000002018240182
442,0.0,0.0020575285908949787,0.0,0.26987187874951185,0.0017665656313206658,0.693834377155943,0.0001685230551985326,0.00018917637972785375,0.00019630749503765196,0.032469918971020424,1.0000002690986909
443,0.0,0.002037346189074795,0.0,0.2697049030117862,0.001750217885846317,0.6940288009601441,0.0001670430123983858,0.00018702359020036753,0.00019462562821930332,0.032479001051839505,1.0000002690986909
444,0.0,0.0020170292379091434,0.0,0.2695396091408789,0.0017340719643901702,0.6942218119962178,0.0001652265962345693,0.00018554354740022073,0.00019328013476462442,0.03248754493527672,1.0000000672746727
445,0.0,0.001996981385434428,0.0,0.26937586258744445,0.0017175896695703536,0.6944133429894913,0.00016354472941622065,0.00018345803254546844,0.00019132916925534,0.032496156093386665,0.9999999327253272
446,0.0,0.001977269906323382,0.0,0.26921406699951933,0.0017010401000778033,0.6946028557425828,0.00016206468661607388,0.00018197798974532164,0.00018958002776425743,0.032504565427478406,0.9999997981759817
447,0.0,0.0019576257018850698,0.0,0.26905341508103064,0.0016844905305852527,0.6947910230022197,0.00016051736914319314,0.00017989247489056932,0.00018796543561864275,0.03251304203624288,0.9999995963519636
448,0.0,0.0019382505961376938,0.0,0.268894781402724,0.0016684118838018397,0.69497730657102,0.00015856640363390873,0.0001782106080722207,0.00018635084347302808,0.032521585919680095,1.0000003363733636
449,0.0,0.0019188754903903176,0.0,0.268737762316563,0.001652131413000225,0.6951618409983292,0.00015715363550649586,0.00017666329059933997,0.00018439987796374367,0.032529658880408166,1.000000269098691
450,0.0,0.0018997694833338772,0.0,0.26858222327320214,0.0016359854915440782,0.695344222636111,0.00015547176868814725,0.00017471232509005556,0.0001826507364726611,0.03253800093982718,1.0000002018240184
451,0.0,0.0018804616522592348,0.0,0.26842856792067776,0.001620175943451601,0.695524989681747,0.0001537899018697986,0.00017309773294444088,0.00018103614432704641,0.032546006625882515,1.0000002018240182
452,0.0,0.0018612883705300604,0.0,0.2682758544135717,0.001604231846013656,0.6957040748605648,0.00015237713374238577,0.00017141586612609225,0.00017888335479956016,0.03255414686128332,0.9999995963519637
453,0.0,0.0018426532861827577,0.0,0.26812542824533864,0.001588287748575711,0.6958816127219097,0.00015069526692403713,0.0001693976259440739,0.0001774705866721473,0.03256208527266593,1.000000067274673
454,0.0,0.0018241527511809227,0.0,0.2679762130212147,0.0015722763764650322,0.6960573341670908,0.00014901340010568852,0.00016764848445299132,0.00017565417050833078,0.0325699564093758,0.9999999327253273
455,0.0,0.0018054503921608861,0.0,0.2678288814879274,0.0015568704764089586,0.696231508294799,0.00014753335730554172,0.00016610116698011058,0.0001740395783627161,0.03257782754608567,1.000000538197382
456,0.0,0.001787218955849987,0.0,0.2676826263494038,0.0015410609283164815,0.6964037314569979,0.00014612058917812888,0.00016455384950722984,0.00017242498621710143,0.032585496858777346,1.0000001345493454
457,0.0,0.00176885297019362,0.0,0.2675381203523713,0.001525722302933142,0.6965742054777057,0.00014450599703251418,0.00016273743334341333,0.0001706085700532849,0.03259303162212355,0.9999999327253273
458,0.0,0.001750554259209987,0.0,0.2673952289474844,0.0015102491282043347,0.6967430649062679,0.0001430259542323674,0.00016132466521600046,0.00016879215388946838,0.032600902758833414,1.0
459,0.0,0.0017323228228990877,0.0,0.2672537503107249,0.0014955832495483347,0.6969099733693208,0.00014127681274128483,0.00015964279839765185,0.00016744666043478948,0.03260830297283415,0.9999999327253273
460,0.0,0.0017144277599518583,0.0,0.2671134826180746,0.001480446448183197,0.6970758054376099,0.0001400658686320738,0.0001580954809247711,0.0001656975189437069,0.032615837736180354,0.9999999999999999
461,0.0,0.0016964654223318948,0.0,0.2669748967922427,0.0014653769214907934,0.6972398210897354,0.00013845127648645913,0.00015634633943368854,0.0001637465534344225,0.032623237950181086,0.9999997981759817
462,0.0,0.0016787721834028674,0.0,0.26683826193192006,0.0014507110428347931,0.6974021548750423,0.00013717305770451416,0.0001547990219608078,0.00016233378530700965,0.03263023451614542,1.0000001345493454
463,0.0,0.0016612134938193076,0.0,0.26670263619168844,0.001436179713524261,0.6975626049695128,0.00013535664154069765,0.00015311715514245916,0.00016038281979772524,0.03263763473014615,1.000000269098691
464,0.0,0.001643722078908482,0.0,0.26656828867023874,0.0014217829335591969,0.6977212386478194,0.0001342129721042206,0.00015163711234231236,0.00015910460101578028,0.03264456402143775,0.9999995963519637
465,0.0,0.001626365213343124,0.0,0.26643555574093464,0.0014071843295759307,0.6978788632060351,0.0001327329293040738,0.00014995524552396375,0.00015742273419743166,0.03265176241142028,0.9999997309013091
466,0.0,0.001609277446468702,0.0,0.2663038992063943,0.00139319119764727,0.6980348731721051,0.00013105106248572515,0.0001482733787056151,0.00015574086737908302,0.03265862442803914,0.9999998654506546
467,0.0,0.0015936024477216928,0.0,0.2661731845172723,0.0013787271430094718,0.6981889994473386,0.00013118561183119305,0.00014699515992367014,0.00015412627523346835,0.03266555371933074,1.0000000672746727
468,0.0,0.0015779947236474175,0.0,0.2660434789482412,0.0013646667364080774,0.6983419147784629,0.00012970556903104625,0.00014538056777805547,0.00015278078177878945,0.03267255028529507,1.0000006054720547
469,0.0,0.0015624542742458762,0.0,0.26591511887266484,0.001350337231115747,0.6984930136934233,0.00012836007557636735,0.00014383325030517473,0.0001512334643059087,0.032679345027241194,1.0000002690986909
470,0.0,0.0015467792754988669,0.0,0.26578803701587045,0.0013362095498416185,0.6986429689389472,0.00012688003277622054,0.0001424204821777619,0.00014968614683302797,0.03268580339582366,0.9999997981759817
471,0.0,0.0015317770234791971,0.0,0.2656625697512216,0.0013222164179129581,0.6987909732189619,0.00012539998997607377,0.00014087316470488115,0.00014800428001467933,0.03269266541244252,1.0000002018240182
472,0.0,0.0015167074967867935,0.0,0.26553838070535474,0.0013083578353297652,0.6989374974561764,0.00012432359521233064,0.00013966222059567013,0.00014672606123273437,0.03269925833037044,1.0000002018240182
473,0.0,0.00150130159673072,0.0,0.265415671702288,0.0012950374501284443,0.6990826089252635,0.00012291082708491778,0.00013804762845005545,0.0001451114690871197,0.032705716698952905,1.0000003363733636
474,0.0,0.0014860302460201144,0.0,0.2652941736433305,0.0012815825155816551,0.6992263076262233,0.00012143078428477099,0.0001367694096681105,0.00014342960226877105,0.03271217506753536,1.0000002690986909
475,0.0,0.001470691620636775,0.0,0.265173953803155,0.0012685312290712698,0.6993682571856918,0.00012015256550282604,0.0001352893668679637,0.00014208410881409215,0.032718364337426885,0.9999997981759818
476,0.0,0.001455756643289839,0.0,0.2650551467311068,0.0012554126678881504,0.6995088612517059,0.00011887434672088108,0.00013401114808601875,0.00014067134068667932,0.03272495725535481,1.0000001345493454
477,0.0,0.0014409562152883713,0.0,0.26493755060316787,0.0012427650294141689,0.6996479852749197,0.00011773067728440402,0.00013239655594040405,0.00013925857255926645,0.032731011975900864,1.0000002690986909
